"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
1383252990506161,100064644191880,"ISB International School Bangkok","𝗧𝗵𝗶𝘀 𝘆𝗲𝗮𝗿, 𝗜𝗻𝘁𝗲𝗿𝗻𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗦𝗰𝗵𝗼𝗼𝗹 𝗕𝗮𝗻𝗴𝗸𝗼𝗸 𝘁𝘂𝗿𝗻𝘀 𝟳𝟱.

For seventy-five years, students have walked through these gates.
Teachers have opened doors.
Families from around the world have built community here in Bangkok.

ISB began with a simple belief — that education should prepare young people not just for exams, but for the world.

Over time, that belief shaped something lasting.

Friendships that stretch across continents.
Teachers who influence lives far beyond the classroom.
Students who grow into leaders, creators, innovators, and citizens of a global community.

On May 14, we will mark this milestone.

In the weeks ahead, we’ll be sharing stories from across decades — the people and moments that shaped ISB into what it is today.

If you’ve been part of ISB’s journey, we’d love to hear from you. Tell us your first ISB memory in the comments.

#ISB75",,0,"02/28/2026 18:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0XrhUhmU3TuGF6BAstU6zrGkCyC3fP3twgEddjWLqsN64XMXMp4gXTBeYh4WYdn6vl,0,0,Photos,,,,,Lifetime,20664,12667,416,349,46,21,1517,1153,364,,,,,,,,
1127035602794569,100064644191880,"ISB International School Bangkok","ROCK OF AGES hits the stage! It's 1987—big dreams, loud guitars, and a fight to save rock and roll! Don’t miss Sherrie, Drew, and the gang as they battle for love, fame, and the Dupree Room.

Get tickets in the Panther Den or at the door!
📅 Shows:
May 8 @ 4:30pm
May 9 @ 6:30pm
May 10 (Sat) @ 2:30pm

Let’s rock! 🤘

#ISB #isbthailand #RockOfAges #rockofagesmusical",,0,"05/08/2025 01:53",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02VrH9jGP2Ymdb5jUB1VfnQLzFoxdNs2Awfq4HJGjWpLVhN32mrRZJn6cCpCEW1WYNl,0,0,Photos,,,,,Lifetime,5899,3225,88,78,5,5,417,205,212,,,,,,,,
1072798671551596,100064644191880,"ISB International School Bangkok","Our IASAS Drama Showcase was truly unforgettable—an incredible part of the IASAS Dance, Drama & Tech Cultural Conventions (DDT)!
The students gave a stunning performance of Naomi Iizuka's Anon(ymous), bringing powerful stories to life with raw emotion, compelling storytelling, and outstanding stage presence. Their dedication and passion were evident in every moment!
Now, they’re headed to Singapore (March 5-9) to represent us at the  IASAS Dance, Drama & Tech Cultural Conventions (DDT)! Let’s send them all our best wishes as they share their incredible talent on the international stage! 🌍🎬
#IASAS2025 #DramaMagic #ISB #ProudSchool #DramaOnStage #IASASDDT #ActingExcellence #DramaShowcase #IASAS #CulturalConventions",,0,"03/04/2025 00:17",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0Fi18xFTxznGTuVvQ7kpW3X7b3yDzEYCHG8Mrch6eFRxTBRDHWCmCsPyJxzmBYxsCl,0,0,Photos,,,,,Lifetime,6299,3521,109,88,19,2,345,133,212,,,,,,,
1126348132863316,100064644191880,"ISB International School Bangkok","On Monday, April 28, the stage came alive with joy, creativity, and courage as our amazing Orff musicians shared their magic. From imaginative performances to the smiles on their faces, every moment was unforgettable. Thank you, young performers, for your dedication and heart—and thank you to the families for your year-long support! 💛🎶 #OrffEnsemble #ISB #ISBMusic #ESMusic",,0,"05/07/2025 03:15",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0X3xRRnoQHJVAqKnChcGwqT9NBPMMC9X97AoMWebTELd9e5jP55wAzLRgDpTsMjFjl,0,0,Photos,,,,,Lifetime,6199,3521,81,75,2,4,258,102,155,1,,,,,,
1125645372933592,100064644191880,"ISB International School Bangkok","Track & Field Triumph
Our Varsity team wrapped up an incredible season with a 3PEAT victory for the girls at IASAS in Kuala Lumpur. From personal bests to 12 broken school records, our athletes showed tremendous growth, fueled by hard work, peer support, and expert coaching.

New School Records:
• Lily McHenry – 800m, 1500m, 3000m
• Lana Harter – Shot Put, Discus
• Oliver Cook – Boys Triple Jump
• Kate Kulmanochwong – Girls Triple Jump
• Florent Birkle – Boys Discus
• Kitch Mahaweerakhun – Boys Shot Put
• Girls 4x800m – Lara Geraets, Maya Winkle, Maggie Wood, Lily McHenry
• Boys 4x100m – Victor Robinson, Timotei Mourot, Gabriel Melody, Amos Unger
• Boys 4x400m – Titi Seraneeariyaporn, Anou van Oosten Slingeland, Gabriel Melody, Amos Unger

With Kindness, Effort, and Respect as their guiding values, the team supported each other through challenges and celebrated every success. What a season.

Next stop: IASAS 2026 in Singapore.
#ISBPanthers #TrackAndField #IASAS2025 #PantherPride #ISB",,0,"05/06/2025 03:58",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02fRHV9DwgXNWsDy17AWqawqQR9TWv3PP7gTJrjnJyxMXpG4FhixZkyRBcfPUFUNcgl,0,0,Photos,,,,,Lifetime,6886,3397,112,105,3,4,582,245,336,1,,,,,,
1122613609903435,100064644191880,"ISB International School Bangkok","Back-to-back champions!
This year, our boys' team made ISB history by winning gold once again against JIS — two championships in a row.

On the girls’ side, we reached the finals for the third consecutive year against TAS. Despite a strong fight, we narrowly missed the top spot and brought home a well-earned silver.

It was a fulfilling journey for our players, coaches, and parents. Thank you to the ISB and IASAS communities for your incredible support.

Next year, the girls are more determined than ever — and they’re going for gold.

#IASASbadminton #ISB #ISBangkok",,0,"05/02/2025 06:36",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02vY2LJExPUQGLjAZobpJfiYHDUtFHFiSYgGvEpG4mMVgwHTkUZYe9d9eg6onzqYUBl,0,0,Photos,,,,,Lifetime,6672,3397,91,89,1,1,861,468,392,1,,,,,,
1120086680156128,100064644191880,"ISB International School Bangkok","Make this summer meaningful with ISB’s engaging Summer School Program — open to all students, both from ISB and external families!

From June 16th to July 4th, 2025, students in Elementary, Middle, and High School can enjoy three weeks of fun, hands-on learning designed to spark curiosity, build new skills, and boost confidence. Classes run Monday to Friday, from 7:30 AM to 1:00 PM — the perfect balance of academic focus and summer fun.

Give your child the opportunity to grow, explore, and thrive in a world-class learning environment at ISB.

Registration is open now until June 13th.

For more information:  https://www.isb.ac.th/curriculum-academics-learning/summer-school-2025",,0,"04/29/2025 04:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02ZD11Gd5BqLKrQDYZADbCRAC27KwLnVPPaxbBaJtydCGGfR9NYovzQjZDZs7AtF2hl,0,0,Photos,,,,,Lifetime,630772,232697,46,41,1,4,3867,408,39,3420,,,,,,
1116910423807087,100064644191880,"ISB International School Bangkok","The Dance Club’s annual Legs 4 Legs charity showcase lit up the stage this past Wednesday! 
This inspiring event brought together performers of all ages and talents — all to raise awareness and support for the Thailand Prostheses Foundation.

From dancing to singing and everything in between, each performance made a real impact in the lives of those in need. It was a beautiful celebration of creativity, community, and compassion.

Huge thanks to everyone who shared their talents for such a meaningful cause!

#Legs4Legs #ISBDanceClub #ISB",,0,"04/25/2025 04:12",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02e7PE6NQKJhwo7JJv6PutPKBnxDkEnMF9GddGA3esBfVHQumy28B9wzU7VTwhv8Nil,0,0,Photos,,,,,Lifetime,10992,5132,230,203,16,11,1069,641,428,,,,,,,
1115889467242516,100064644191880,"ISB International School Bangkok","Step into the world of film! 🎬🎊 

The Hanuman Film Festival is here, and we're rolling out the red carpet to celebrate the incredible achievements of our young filmmakers. 

Join us on the 24th of April, for an evening of cinematic excellence as we showcase their talent on the big screen. Be inspired by their creativity, moved by their stories, and amazed by their dedication. Experience the magic of cinema and support our talented students! 🎞️

#ISB #GlobalEducation",,0,"04/23/2025 21:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid07E7xoS93cz5V6dYS5zwxujeUir25cC4dazYjZtu6ZnitGVrdfJKPXw62wk7QuJgMl,0,0,Photos,,,,,Lifetime,3419,2079,12,11,0,1,5,2,2,1,,,,,,
1106994991465297,100064644191880,"ISB International School Bangkok","💦 Splashing, smiling, and celebrating Songkran at ISB!
Let the water fun begin! 🌼💛

#Songkran2025 #ISBCommunity #WaterFestival #ISBLife",,0,"04/12/2025 22:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02pUuvafUxmQQsdcSR5L331AVhgxpH3ryh5m1DgfUMjznDQEfEyT6QTe6fp2LsHmHGl,0,0,Photos,,,,,Lifetime,4103,2258,34,32,0,2,14,5,9,,,,,,,
1106294468202016,100064644191880,"ISB International School Bangkok","April 11 kicked off with a joyful Songkran water splash, as our Elementary and Middle School students celebrated the Thai New Year with lots of laughter and refreshing fun!

Following the splash, our community gathered for the Songkran Assembly, where students, staff, and families came together to honor Thai traditions through music, dance, and cultural rituals.

The day was extra meaningful as it also marked the last school day for the Class of 2025. Some seniors joined in the Songkran festivities, joyfully celebrating the end of their high school journey with smiles and splashes.

A big thank you to the parents who captured these special moments of our seniors, highlighting the significance of the day.

Wishing everyone a Happy Songkran—and best of luck to our seniors in their upcoming exams! 🌸
#Songkran2025 #ISBCommunity #ThaiNewYear #ISBES #ISBMS #ClassOf2025",,0,"04/12/2025 01:29",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0P8WUXvzSnoHv3BNbjy2FTH1zCHyXwDGjJh696XY8ChQBHMDYSyxc2pykLWgVhhKzl,0,0,Photos,,,,,Lifetime,11288,4714,186,171,5,10,1467,664,800,3,,,,,,
1105371534960976,100064644191880,"ISB International School Bangkok","The Thai Food Fair brought a delicious taste of Thailand to ISB! 🇹🇭🍜 From crispy chive cakes to Hainanese chicken rice, the spread was packed with flavor. Students and staff also got to enjoy traditional Thai ice cream, luk chup making, and an impressive fruit carving demonstration. 🍉✨

A huge thank you to the Thai Parent Volunteer Community for organizing such a fantastic event! 💛

#ISBThailand #ThaiFoodFair #ISBCommunity #CultureThroughFood",,0,"04/10/2025 23:30",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid07s2vBwEsQpcGi1wjCTdgLo6dbEq3a1aG13vtcKHfCGcXd9fARj77rE4mRpKdJ9oWl,0,0,Photos,,,,,Lifetime,8184,4211,95,91,0,4,916,415,500,1,,,,,,
1103632178468245,100064644191880,"ISB International School Bangkok","More than just a neighborhood, Nichada Thani is a vibrant, thriving expat community! 🌍 

With the renowned International School of Bangkok (ISB) at its heart, Nichada Thani provides a world-class education for your children. A place where you're not just a resident, but a part of a global family. From the moment you arrive, you’ll find a welcoming and supportive environment, connecting you with expats from all corners of the world.

Enjoy the convenience of on-site amenities including top-notch recreational facilities like swimming pools, tennis courts, and gyms, all within the comfort of a safe and secure setting with lush green spaces. 🌳

#ISB #GlobalEducation",,0,"04/08/2025 21:20",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid03LGsAKM7kgpQNAAZGszeMWwYJSJ5sM3CCzYWp92byg3P67Hon4yLAQmhD6jfNdQgl,0,0,Photos,,,,,Lifetime,10473,6354,387,380,1,6,53,35,17,1,2,,,,,
1103043175193812,100064644191880,"ISB International School Bangkok","Grade 5 had a blast learning all about fractions through a hands-on, tasty activity—making Rice Krispies! 🍚➗🍫 As part of their math lesson, students brainstormed real-life ways to apply fractions and decided that following a recipe was the perfect way to explore measuring, dividing, and understanding fractional parts. They loved mixing, measuring, and (of course) tasting their delicious creations! #ISBLearns #RealLifeMath #Grade5Fun",,0,"04/08/2025 04:14",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02eRd1ayoaW8kwHcGdm9iFz6Zy9wPY1uKyaKz7gwCu6yyeavDzqSAgqMAeoarKfNDrl,0,0,Photos,,,,,Lifetime,6184,3314,66,62,2,2,405,86,319,,,,,,,
1100047518826711,100064644191880,"ISB International School Bangkok","We’re proud to welcome the newest members of the International Honor Society! 🎓✨ These outstanding students have shown exceptional leadership and dedication, stepping up to support ISB in meaningful ways. As IHS members, they will play a vital role in events like Welcome Week, Open House, Leadership Seminars, Graduation, and so much more. From guiding prospective families to leading special projects, their impact will be felt across our community. Congratulations to all inductees—we can’t wait to see all that you accomplish! #IHS #FutureLeaders #ISB",,0,"04/04/2025 22:30",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid036La7BL76ZsrjBBBtni1zbrHDtfznNvVMSp25TBz1TZ4jaeadohytibUfXfEX8UQvl,0,0,Photos,,,,,Lifetime,12209,5378,144,89,3,52,836,357,476,3,,,,,,
1098794152285381,100064644191880,"ISB International School Bangkok","""ISB High School students are not only intellectually curious and motivated but also engaged in their communities. They seek out opportunities to grow and make a meaningful impact as compassionate and forward-thinking global citizens."" - Becky Konowicz (University Counselor)

At ISB, we encourage our students to seek out learning opportunities helping them become compassionate and forward-thinking global citizens. 💡

We help our students prioritize various areas in their personal development, whether that’s empowering students to navigate various challenges or supporting their well-being. We help each student unlock their full potential and succeed. 🎓

#ISB #GlobalEducation",,0,"04/03/2025 22:30",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02ZbppqkAz28pUB9ByA2VWn3vKxKiaFoof3hJvJBCWDGkZABJo45FTyanWcXq1pePFl,0,0,Photos,,,,,Lifetime,15436,8876,367,362,3,2,88,38,45,5,,,,,,
1098117249019738,100064644191880,"ISB International School Bangkok","On March 18th, our youngest and oldest musicians came together in a celebration of music, movement and storytelling. The ES Panther Orff Ensemble and the HS Wind Ensemble demonstrated the beauty and joy that can arise when we approach music from a variety of perspectives and bring those perspectives together to interact with the same piece of music. In ""Winter Milky Way"", composed by Yukiko Nishimura, the music of the Wind Ensemble evoked images of a beautiful snowstorm, a fun-filled snow day, and restful slumber, enacted by the Panther Orff Ensemble. In ""Variations on a Kitchen Sink"", composed by Don Gillis, the Orff musicians participated in the Wind Ensemble percussion section, playfully imitating chefs at work in a busy kitchen and using actual kitchen utensils as percussion instruments. Throughout this special event, each ensemble inspired the other to appreciate the music and music making even more deeply, which in turn inspired the audience.",,0,"04/03/2025 03:59",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02M8xsVXDpyw1Geskq541Y9JoXkbigRq1ZKzFx1vWbBVog7RVUaPyysNUN7HCxjE2Yl,0,0,Photos,,,,,Lifetime,6118,2954,102,91,4,7,328,119,209,,,,,,,
1097176072447189,100064644191880,"ISB International School Bangkok","🌟 Congratulations to the 2025 Pitch for Purpose Winners! 🌟

A huge shoutout to FacTs Team for winning this year’s Pitch for Purpose Challenge in collaboration with BRS Lawyers! 🏆👏

Their project, supporting Second Chance Bangkok (SCB), tackles fast fashion waste through a structured and impactful service initiative. The judges were impressed by their clear mission, innovative approach, and commitment to sustainability and education. 🌍♻️

We can't wait to see their project come to life! Stay tuned for updates. 💡✨ #ISBService #PitchForPurpose #Sustainability #ISBThailand",,0,"04/02/2025 04:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0MipXda68D7zVYUQWFMEUmSJy3fj7hjwzngAFEKiGixJhvtsuyMij1D42z7kHXz7zl,0,0,Photos,,,,,Lifetime,9988,5181,94,91,0,3,523,96,427,,,,,,,
1088980349933428,100064644191880,"ISB International School Bangkok","Get ready to show your school spirit and paint the hallways with color, laughter, and energy; demonstrating what it means to be apart of the ISB community! 🎉

As a long standing tradition, Spirit Week at ISB helps our students foster unity, enthusiasm, connection, and camaraderie. Spirit Week gives our students opportunities to showcase their creativity and school spirit, while building a deeper connection with the school and the community. 🤝 

https://www.isb.ac.th/community/news-detail-page/~board/ms-news/post/ms-spirit-week-coming-soon

#ISB #GlobalEducation",,0,"03/23/2025 20:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0SejRp9z6gaFDCSNkdSVwACahXCmHeew4iw2s6JCAxhJgTeEbSRqTeAjLeY8qKubdl,0,0,Photos,,,,,Lifetime,5397,3063,29,25,0,4,39,15,11,13,,,,,,
1079067247591405,100064644191880,"ISB International School Bangkok","🌏🎉 What an Incredible IFF Celebration! 🎉🌏
At the beginning of February, we came together for an unforgettable day filled with culture, community, and connection! From the vibrant country parade to exciting games, delicious global cuisine, and breathtaking performances, every moment was a testament to the beauty of diversity. ✨🌍

A massive THANK YOU to our amazing parent volunteers and generous sponsors—your support made this event truly special. 💖

#IFF2025 #CulturalCelebration #GlobalConnections #StrongerTogether #FamilyFun #ISB #InternationalSchoolBangkok #CommunityEvent #CulturalDiversity #IFFCelebration","🌏🎉 What an Incredible IFF Celebration! 🎉🌏
At the beginning of February, we came together for an unforgettable day filled with culture, community, and connection! From the vibrant country parade to exciting games, delicious global cuisine, and breathtaking performances, every moment was a testament to the beauty of diversity. ✨🌍

A massive THANK YOU to our amazing parent volunteers and generous sponsors—your support made this event truly special. 💖

#IFF2025 #CulturalCelebration #GlobalConnections #StrongerTogether #FamilyFun #ISB #InternationalSchoolBangkok #CommunityEvent #CulturalDiversity #IFFCelebration",18,"03/12/2025 00:45",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/videos/657364613328266/,0,0,Videos,,,,,Lifetime,6338,4267,147,135,8,4,111,111,,,,29414.757,6.175,0,0,0
1078320167666113,100064644191880,"ISB International School Bangkok","ISB International Splash Swim Meet 2025 – Recap! 🌊

This past weekend, March 8-9, ISB hosted its annual International Splash Swim Meet, welcoming over 20 visiting teams from across Asia! 🌏💦 Our campus was buzzing with high-level competition, community spirit, and incredible performances in the 50-meter pool.

A huge thank you to all the athletes, coaches, families, and supporters who made this event unforgettable! 🙌 

See you next year for another splash-tastic event!

 #ISBSplash2025 #GoPanthers #SwimFast #ISB #SwimMeet # InternationalSchoolBangkok  #InternationalSwimming #ISBSwimming",,0,"03/11/2025 01:01",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0k3weK1VRk6bKpsK8vLSvRMcj3qW1JSzNk1KEXoCgrQn967nLhU94YYLfH68bHDvxl,0,0,Photos,,,,,Lifetime,8441,4243,72,70,1,1,479,141,337,1,,,,,,
1075020927996037,100064644191880,"ISB International School Bangkok","""The mission of the EWC is to bring students into the outdoors and pose challenges in a real world setting.” - Elliott Bowyer, ISB Outdoor Education Director. 💬

Guided by our certified professional outdoor education instructors, the Wild Panthers team offers exceptional opportunities for ISB’s middle school students. 

ISB is committed to offering an extensive curriculum in Outdoor Education for all middle school students, delivered through are thorough program. This allows our students to gain hands on knowledge in the outdoors, tackling challenges in a safe yet stimulating environment. 🏕️

Learn more about our EWC program, and dive deeper into the wilderness.  
  
#ISB #GlobalEducation",,0,"03/06/2025 19:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0voXr8F2YjY15XFLrz1xjDNES5dzcXVFDJYASUKS3VGoBmHLYYRfFz25ztLQaCuR3l,0,0,Photos,,,,,Lifetime,20639,11083,1331,1308,17,6,91,50,8,33,,,,,,
1073593101472153,100064644191880,"ISB International School Bangkok","We had the honor to host AMDA College Of The Performing Arts with special guest and AMDA faculty-alumni, J Elaine Marcos. 🎞️  

From her Broadway debut in Miss Saigon to appearing in films like St. Vincent with Bill Murray, J Elaine Marcos has a wealth of experience and talent. 

Her Broadway Musical Theatre workshop provided our students ways to break down the process of combining the disciplines of dancing, singing and acting turning our students into a Triple Threat! 🎭

Thank you to all students who participated and demonstrated their appetite for learning, and a big thank you to AMDA College Of The Performing Arts for their contribution towards our students development. 🎓

#ISB #GlobalEducation",,0,"03/05/2025 00:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02BL1W5hGfFULzcd9SdX4VN7tojnaVVvKsd2XakFvecDtqRSEPHyKAv6QZfMW4Msjl,0,0,Photos,,,,,Lifetime,14335,8203,829,825,2,2,66,39,16,11,,,,,,
1073426281488835,100064644191880,"ISB International School Bangkok","Choosing the right program for your children's future is crucial. Here at ISB, we involve parents in these choices that shape the student's future. ✨ 

""ISB had a great session for parents explaining AP, AP Capstone, IB, Hybrid, and the regular ISB program before our children had to complete their registration"", said an ISB parent. 💬

Whether you’re looking to have your child study in the United States or Europe, choosing between AP, IB, or a hybrid program can be a daunting task. Our experienced in-house University Advisors are ready to help guide your children to higher education schools of their dreams.

Start the search for your child’s future education today. 📚

#ISB #GlobalEducation",,0,"03/04/2025 19:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid09VVzKF5vSwfiCTcRYnqKWyff3TtLqASPqFciHLyYgJ391hPjWMe1hogx5pyMHMGsl,0,0,Photos,,,,,Lifetime,25940,14577,1391,1372,14,5,156,67,29,60,,,,,,
1073362891495174,100064644191880,"ISB International School Bangkok","🎨✨ The Elementary Art Show: CHEE VIT CHEE VA - Celebrating the Living of Life in Thailand ✨🎨
A big thank you to everyone who joined us last Friday for the opening of the Elementary Art Show at the new ISB Gallery: CHEE VIT CHEE VA! 🖌️💫
This vibrant exhibition showcases our young artists' interpretations of life in Thailand, celebrating the beauty, culture, and everyday moments that make this country so special. If you missed the opening, the show is still running until March 19th—don’t miss your chance to experience it!
📍 ISB Gallery
🗓 Now through March 19th
#ISBArtShow #CheeVitCheeVa #ISBGallery #StudentCreativity #ArtInEducation #ElementaryArtShow

Discover more about our arts program here:
 https://www.isb.ac.th/arts-activities-athletics/arts",,0,"03/04/2025 17:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0KqB2jKyVy3itcwWBrBiCQCX7u8GFoDJpJ4RqKkDbunoLVaTWY4f34VPTzysW8Ax6l,0,0,Photos,,,,,Lifetime,5448,3164,29,28,1,0,222,51,168,3,1,,,,,
1072803258217804,100064644191880,"ISB International School Bangkok","Huge shoutout to our #IASAS #TechCrew —the masterminds behind the scenes as part of the IASAS Dance, Drama & Tech Cultural Conventions (DDT)! 👏✨
From lighting and sound to set design and stage management, they brought The Grotto and Anon(ymous) to life with creativity and precision.
Next stop: Singapore (March 5-9) for the IASAS DDT! We’re so proud of their talent and can’t wait to see them shine! 🌍🎬
#IASAS2025 #IASASDanceDramaTechCulturalConvention #TechCrewMagic #ISB #ProudSchool #TechExcellence #IASASDDT #IASAS",,0,"03/04/2025 00:25",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02W87cEepMATxhCE7VzPqgZy5ecmm4rwaUcTsaJnEtMtvtFEkinJNBMGTAuegJxRiVl,0,0,Photos,,,,,Lifetime,4436,2549,21,20,0,1,57,15,42,,,,,,,
